name	gene_id	bin	FPKM	expression
FATE1	ENSG00000147378	Notinthiscell	0.0	1e-06
FAU	ENSG00000149806	chr11:64880000	419.06	392.202001
FAXC	ENSG00000146267	Notinthiscell	0.74	0.690001
FAXDC2	ENSG00000170271	Notinthiscell	0.2	0.218001
FBF1	ENSG00000188878	chr17:73930000	7.41	6.726001
FBL	no_id	chr19:40330000	0.0	1e-06
FBLIM1	ENSG00000162458	chr1:16080000	1.33	1.148001
FBLN1	ENSG00000077942	chr22:45890000	57.25	55.986001
FBLN2	ENSG00000163520	Notinthiscell	0.0	1e-06
FBLN5	ENSG00000140092	chr14:92410000	2.05	1.776001
FBLN7	ENSG00000144152	chr2:112890000	0.0	1e-06
FBN1	ENSG00000166147	chr15:48930000	18.54	17.544001
FBN2	ENSG00000138829	chr5:127870000	6.01	5.448001
FBP1	ENSG00000165140	Notinthiscell	0.0	1e-06
FBRS	ENSG00000156860	chr16:30670000	5.12	4.622001
FBRSL1	ENSG00000112787	chr12:133060000	19.24	18.256001
FBXL12	ENSG00000127452	chr19:9920000	5.46	4.922001
FBXL13	ENSG00000161040	chr7:102710000	0.81	0.752001
FBXL14	ENSG00000171823	chr12:1700000	7.63	6.956001
FBXL15	ENSG00000107872	chr10:104170000	3.37	2.972001
FBXL16	ENSG00000127585	chr16:750000	6.26	5.662001
FBXL17	ENSG00000145743	chr5:107710000	7.78	7.078001
FBXL18	ENSG00000155034	chr7:5550000	0.99	0.888001
FBXL19	ENSG00000099364	Notinthiscell	2.17	1.894001
FBXL2	ENSG00000153558	chr3:33310000	3.4	3.006001
FBXL20	ENSG00000108306	chr17:37550000	3.56	3.160001
FBXL22	ENSG00000197361	Notinthiscell	0.0	1e-06
FBXL3	ENSG00000005812	chr13:77600000	10.09	9.308001
FBXL4	ENSG00000112234	chr6:99390000	3.55	3.152001
FBXL5	ENSG00000118564	chr4:15650000	21.13	20.182001
FBXL6	ENSG00000182325	chr8:145580000	3.15	2.782001
FBXL7	ENSG00000183580	chr5:15500000	0.0	1e-06
FBXL8	ENSG00000135722	chr16:67190000	12.22	11.446001
FBXO10	ENSG00000147912	chr9:37570000	1.92	1.676001
FBXO11	ENSG00000138081	chr2:48130000	43.84	42.840001
FBXO15	ENSG00000141665	chr18:71810000	0.84	0.770001
FBXO16	ENSG00000214050	chr8:28340000	0.26	0.274001
FBXO17	no_id	chr19:39460000	0.0	1e-06
FBXO18	ENSG00000134452	chr10:5930000	43.15	42.286001
FBXO2	ENSG00000116661	chr1:11710000	2.93	2.558001
FBXO21	ENSG00000135108	chr12:117620000	38.74	38.104001
FBXO22	ENSG00000167196	chr15:76190000	11.58	10.822001
FBXO24	ENSG00000106336	chr7:100180000	0.07	0.114001
FBXO25	ENSG00000147364	chr8:350000	24.13	23.114001
FBXO27	no_id	chr19:39520000	0.0	1e-06
FBXO28	ENSG00000143756	chr1:224300000	15.2	14.306001
FBXO3	ENSG00000110429	chr11:33790000	13.12	12.370001
FBXO30	ENSG00000118496	chr6:146130000	2.91	2.542001
FBXO31	ENSG00000103264	chr16:87420000	22.79	21.792001
FBXO32	ENSG00000156804	chr8:124550000	6.03	5.464001
FBXO33	ENSG00000165355	chr14:39900000	2.06	1.786001
FBXO34	ENSG00000178974	chr14:55730000	9.71	8.998001
FBXO36	ENSG00000153832	chr2:230780000	0.06	0.102001
FBXO38	ENSG00000145868	chr5:147760000	39.83	39.026001
FBXO4	ENSG00000151876	chr5:41920000	24.55	23.582001
FBXO41	ENSG00000163013	chr2:73490000	3.45	3.054001
FBXO42	ENSG00000037637	chr1:16670000	2.14	1.862001
FBXO44	ENSG00000132879	chr1:11710000	4.89	4.376001
FBXO45	ENSG00000174013	chr3:196290000	14.4	13.604001
FBXO46	ENSG00000177051	chr19:46230000	3.94	3.498001
FBXO47	ENSG00000204952	chr17:37120000	0.0	1e-06
FBXO48	ENSG00000204923	chr2:68690000	0.28	0.292001
FBXO5	ENSG00000112029	chr6:153300000	38.41	37.736001
FBXO6	ENSG00000116663	chr1:11720000	0.46	0.444001
FBXO7	ENSG00000100225	chr22:32870000	25.8	24.994001
FBXO8	ENSG00000164117	chr4:175200000	3.71	3.290001
FBXO9	ENSG00000112146	chr6:52920000	87.52	87.010001
FBXW11	ENSG00000072803	chr5:171430000	25.28	24.384001
FBXW2	ENSG00000119402	chr9:123550000	33.95	33.020001
FBXW4	ENSG00000107829	chr10:103450000	34.32	33.490001
FBXW5	ENSG00000159069	chr9:139830000	46.37	45.578001
FBXW7	ENSG00000109670	chr4:153450000	21.76	20.810001
FBXW8	ENSG00000174989	chr12:117340000	5.52	5.004001
FBXW9	ENSG00000132004	chr19:12800000	5.75	5.210001
FCAR	no_id	Notinthiscell	0.0	1e-06
FCER1G	ENSG00000158869	Notinthiscell	0.0	1e-06
FCER2	ENSG00000104921	chr19:7760000	0.0	1e-06
FCF1	ENSG00000119616	chr14:75170000	28.16	27.524001
FCGR1B	ENSG00000198019	Notinthiscell	0.0	1e-06
FCGR2A	ENSG00000143226	Notinthiscell	5.17	4.654001
FCGRT	ENSG00000104870	chr19:50010000	0.23	0.246001
FCHO1	ENSG00000130475	chr19:17850000	2.08	1.804001
FCHO2	ENSG00000157107	chr5:72250000	14.17	13.396001
FCHSD1	ENSG00000197948	chr5:141030000	12.07	11.282001
FCHSD2	ENSG00000137478	chr11:72850000	34.75	33.914001
FCN1	ENSG00000085265	Notinthiscell	0.0	1e-06
FCN3	ENSG00000142748	Notinthiscell	0.0	1e-06
FCRL1	ENSG00000163534	Notinthiscell	0.0	1e-06
FCRL2	ENSG00000132704	Notinthiscell	0.0	1e-06
FCRL3	ENSG00000160856	Notinthiscell	0.0	1e-06
FCRL4	ENSG00000163518	Notinthiscell	0.0	1e-06
FCRL5	ENSG00000143297	chr1:157520000	0.0	1e-06
FCRLA	ENSG00000132185	chr1:161670000	0.0	1e-06
FDCSP	ENSG00000181617	chr4:71090000	0.0	1e-06
FDFT1	ENSG00000079459	chr8:11650000	18.61	17.594001
FDPS	ENSG00000160752	chr1:155270000	157.89	157.438001
FDX1	ENSG00000137714	chr11:110300000	3.01	2.644001
FDX1L	ENSG00000267673	chr19:10420000	2.67	2.348001
FDXACB1	ENSG00000255561	chr11:111750000	0.18	0.204001
FDXR	ENSG00000161513	chr17:72860000	6.78	6.134001
FECH	ENSG00000066926	chr18:55250000	10.74	9.908001
FEM1A	ENSG00000141965	chr19:4790000	0.68	0.638001
FEM1B	ENSG00000169018	chr15:68570000	10.86	10.002001
FEM1C	ENSG00000145780	chr5:114880000	4.82	4.298001
FEN1	ENSG00000168496	chr11:61560000	184.48	184.586001
FER	ENSG00000151422	chr5:108080000	20.12	19.226001
FERMT1	ENSG00000101311	chr20:6100000	6.4	5.796001
FERMT2	ENSG00000073712	chr14:53410000	60.41	59.206001
FERMT3	ENSG00000149781	chr11:63970000	0.14	0.168001
FES	ENSG00000182511	chr15:91420000	0.23	0.246001
FETUB	ENSG00000090512	Notinthiscell	0.0	1e-06
FEV	ENSG00000163497	Notinthiscell	0.0	1e-06
FEZ1	ENSG00000149557	chr11:125360000	0.0	1e-06
FEZ2	ENSG00000171055	chr2:36820000	33.79	32.884001
FFAR2	ENSG00000126262	Notinthiscell	0.0	1e-06
FFAR4	ENSG00000186188	Notinthiscell	0.0	1e-06
FGA	ENSG00000171560	Notinthiscell	1.42	1.230001
FGB	ENSG00000171564	chr4:155480000	0.71	0.656001
FGD1	ENSG00000102302	chrX:54520000	3.65	3.258001
FGD2	ENSG00000146192	chr6:36970000	0.0	1e-06
FGD3	ENSG00000127084	Notinthiscell	2.52	2.210001
FGD4	ENSG00000139132	Notinthiscell	1.41	1.218001
FGD6	ENSG00000180263	chr12:95610000	3.99	3.548001
FGF1	ENSG00000113578	chr5:142070000	0.0	1e-06
FGF11	no_id	chr17:7340000	0.0	1e-06
FGF12	ENSG00000114279	Notinthiscell	0.6	0.562001
FGF13	ENSG00000129682	chrX:138280000	2.39	2.078001
FGF2	ENSG00000138685	chr4:123740000	5.22	4.700001
FGF21	ENSG00000105550	chr19:49250000	0.0	1e-06
FGF23	ENSG00000118972	Notinthiscell	0.0	1e-06
FGF5	ENSG00000138675	chr4:81180000	0.0	1e-06
FGF7	ENSG00000140285	chr15:49710000	28.72	28.024001
FGF9	ENSG00000102678	Notinthiscell	0.0	1e-06
FGFBP1	ENSG00000137440	chr4:15940000	0.09	0.132001
FGFBP2	ENSG00000137441	Notinthiscell	0.0	1e-06
FGFBP3	ENSG00000174721	chr10:93660000	0.18	0.204001
FGFR1	ENSG00000077782	chr8:38320000	50.31	49.370001
FGFR1OP	ENSG00000213066	chr6:167410000	14.13	13.366001
FGFR1OP2	ENSG00000111790	chr12:27090000	20.0	19.100001
FGFR2	ENSG00000066468	chr10:123350000	0.0	1e-06
FGFR3	ENSG00000068078	chr4:1790000	3.93	3.486001
FGFR4	ENSG00000160867	chr5:176510000	2.29	2.000001
FGFRL1	ENSG00000127418	chr4:1000000	12.22	11.446001
FGG	ENSG00000171557	chr4:155530000	17.0	16.078001
FGGY	ENSG00000172456	chr1:59760000	2.3	2.010001
FGL1	ENSG00000104760	chr8:17750000	0.93	0.840001
FGL2	ENSG00000127951	Notinthiscell	0.03	0.072001
FGR	ENSG00000000938	chr1:27960000	0.0	1e-06
FH	ENSG00000091483	chr1:241680000	113.22	112.588001
FHAD1	ENSG00000142621	chr1:15570000	0.54	0.514001
FHDC1	ENSG00000137460	chr4:153860000	0.7	0.650001
FHIT	ENSG00000189283	chr3:61230000	0.0	1e-06
FHL1	ENSG00000022267	chrX:135220000	19.74	18.812001
FHL2	ENSG00000115641	chr2:106050000	33.82	32.956001
FHL3	ENSG00000183386	chr1:38470000	43.1	42.256001
FHOD1	ENSG00000135723	chr16:67280000	55.01	53.740001
FHOD3	ENSG00000134775	chr18:33870000	0.5	0.484001
FIBCD1	ENSG00000130720	chr9:133810000	10.32	9.518001
FIBIN	ENSG00000176971	chr11:27010000	0.0	1e-06
FIBP	ENSG00000172500	chr11:65650000	16.46	15.512001
FICD	ENSG00000198855	chr12:108900000	2.45	2.150001
FIG4	ENSG00000112367	chr6:110010000	10.49	9.644001
FIGLA	ENSG00000183733	FIGLA	0.0	1e-06
FIGN	ENSG00000182263	chr2:164590000	0.15	0.178001
FIGNL1	ENSG00000132436	chr7:50510000	24.87	23.870001
FILIP1	ENSG00000118407	Notinthiscell	0.03	0.072001
FILIP1L	ENSG00000168386	Notinthiscell	0.6	0.562001
FIP1L1	ENSG00000145216	chr4:54240000	37.15	36.318001
FIS1	ENSG00000214253	chr7:100880000	46.39	45.616001
FITM2	ENSG00000197296	chr20:42930000	2.5	2.200001
FIZ1	ENSG00000179943	chr19:56110000	1.42	1.230001
FJX1	ENSG00000179431	chr11:35630000	6.12	5.548001
FKBP10	ENSG00000141756	chr17:39960000	105.27	103.606001
FKBP11	ENSG00000134285	chr12:49310000	24.9	23.890001
FKBP14	ENSG00000106080	chr7:30060000	3.18	2.802001
FKBP15	ENSG00000119321	chr9:115980000	30.15	29.378001
FKBP1A	ENSG00000088832	chr20:1370000	29.45	28.730001
FKBP1B	ENSG00000119782	chr2:24270000	0.0	1e-06
FKBP2	ENSG00000173486	chr11:64000000	13.35	12.608001
FKBP3	ENSG00000100442	chr14:45600000	108.83	107.916001
FKBP4	ENSG00000004478	chr12:2900000	95.84	94.540001
FKBP5	ENSG00000096060	chr6:35690000	12.0	11.226001
FKBP7	ENSG00000079150	chr2:179340000	8.8	8.100001
FKBP8	ENSG00000105701	chr19:18650000	144.02	143.786001
FKBP9	ENSG00000122642	chr7:32990000	24.3	23.242001
FKBPL	no_id	chr6:32090000	0.0	1e-06
FKRP	ENSG00000181027	chr19:47240000	1.6	1.394001
FKTN	ENSG00000106692	chr9:108320000	11.46	10.664001
FLCN	ENSG00000154803	chr17:17140000	10.5	9.660001
FLG	ENSG00000143631	chr1:152290000	0.0	1e-06
FLG2	ENSG00000143520	Notinthiscell	0.0	1e-06
FLI1	ENSG00000151702	chr11:128550000	0.05	0.094001
FLII	no_id	chr17:18160000	0.0	1e-06
FLJ45079	no_id	Notinthiscell	0.0	1e-06
FLNA	ENSG00000196924	chrX:153600000	574.75	501.370001
FLNB	ENSG00000136068	chr3:57990000	135.39	135.264001
FLNC	ENSG00000128591	Notinthiscell	0.0	1e-06
FLOT1	no_id	chr6:30710000	0.0	1e-06
FLOT2	ENSG00000132589	chr17:27220000	175.9	174.406001
FLRT2	ENSG00000185070	chr14:85990000	1.42	1.230001
FLRT3	ENSG00000125848	chr20:14310000	1.23	1.084001
FLT1	ENSG00000102755	Notinthiscell	0.0	1e-06
FLT3	ENSG00000122025	Notinthiscell	0.0	1e-06
FLT3LG	ENSG00000090554	chr19:49970000	2.97	2.598001
FLT4	ENSG00000037280	Notinthiscell	0.0	1e-06
FLVCR1	ENSG00000162769	chr1:213030000	4.27	3.804001
FLVCR2	ENSG00000119686	chr14:76040000	0.55	0.522001
FLYWCH1	ENSG00000059122	chr16:2960000	7.3	6.618001
FLYWCH2	ENSG00000162076	chr16:2930000	14.38	13.580001
FMN1	no_id	chr15:33480000	0.0	1e-06
FMN2	ENSG00000155816	chr1:240250000	0.0	1e-06
FMNL1	ENSG00000184922	chr17:43290000	55.67	54.376001
FMNL2	ENSG00000157827	chr2:153190000	30.71	29.788001
FMNL3	ENSG00000161791	chr12:50100000	3.07	2.708001
FMO4	ENSG00000076258	chr1:171280000	0.73	0.678001
FMO5	ENSG00000131781	chr1:146690000	0.05	0.094001
FMOD	ENSG00000122176	Notinthiscell	0.0	1e-06
FMR1	ENSG00000102081	chrX:146990000	77.76	76.724001
FMR1NB	ENSG00000176988	Notinthiscell	0.0	1e-06
FN1	ENSG00000115414	chr2:216300000	7.52	6.830001
FN3K	ENSG00000167363	Notinthiscell	2.84	2.474001
FN3KRP	ENSG00000141560	chr17:80670000	38.36	37.700001
FNBP1	ENSG00000187239	chr9:132800000	193.93	192.924001
FNBP1L	ENSG00000137942	chr1:93910000	37.6	36.712001
FNBP4	ENSG00000109920	chr11:47780000	347.46	334.966001
FNDC3A	ENSG00000102531	chr13:49550000	16.09	15.196001
FNDC3B	ENSG00000075420	chr3:171750000	23.77	22.826001
FNDC4	ENSG00000115226	Notinthiscell	0.0	1e-06
FNDC5	ENSG00000160097	Notinthiscell	0.48	0.464001
FNIP1	ENSG00000217128	chr5:131130000	9.55	8.826001
FNIP2	ENSG00000052795	chr4:159690000	0.72	0.666001
FNTA	ENSG00000168522	chr8:42910000	54.56	53.256001
FNTB	ENSG00000257365	chr14:65450000	8.21	7.514001
FOLH1	ENSG00000086205	Notinthiscell	0.0	1e-06
FOLR1	ENSG00000110195	chr11:71900000	1386.48	1237.258001
FOLR2	ENSG00000165457	Notinthiscell	0.0	1e-06
FOLR3	ENSG00000110203	chr11:71840000	0.0	1e-06
FOPNL	no_id	chr16:15980000	0.0	1e-06
FOS	ENSG00000170345	chr14:75740000	434.86	405.198001
FOSB	ENSG00000125740	chr19:45970000	2.85	2.498001
FOSL1	ENSG00000175592	chr11:65660000	14.72	13.858001
FOSL2	ENSG00000075426	chr2:28610000	43.71	42.696001
FOXA1	ENSG00000129514	chr14:38060000	5.9	5.336001
FOXA2	ENSG00000125798	Notinthiscell	0.05	0.094001
FOXA3	ENSG00000170608	chr19:46360000	0.0	1e-06
FOXB1	ENSG00000171956	Notinthiscell	0.0	1e-06
FOXC1	ENSG00000054598	FOXC1	27.09	26.368001
FOXC2	ENSG00000176692	chr16:86600000	6.91	6.248001
FOXD1	ENSG00000251493	chr5:72740000	0.07	0.114001
FOXD2	ENSG00000186564	FOXD2	0.39	0.382001
FOXD3	ENSG00000187140	FOXD3	0.0	1e-06
FOXE1	ENSG00000178919	Notinthiscell	2.99	2.628001
FOXF1	ENSG00000103241	chr16:86540000	1.51	1.320001
FOXF2	ENSG00000137273	chr6:1390000	3.1	2.736001
FOXG1	ENSG00000176165	chr14:29230000	0.0	1e-06
FOXH1	ENSG00000160973	Notinthiscell	1.47	1.276001
FOXI1	ENSG00000168269	chr5:169530000	0.0	1e-06
FOXJ1	ENSG00000129654	chr17:74130000	0.0	1e-06
FOXJ2	ENSG00000065970	chr12:8180000	3.29	2.892001
FOXJ3	ENSG00000198815	chr1:42800000	22.18	21.208001
FOXK1	ENSG00000164916	chr7:4720000	7.24	6.556001
FOXK2	ENSG00000141568	chr17:80470000	16.76	15.842001
FOXL1	ENSG00000176678	chr16:86610000	10.93	10.060001
FOXL2	ENSG00000183770	chr3:138660000	0.35	0.350001
FOXM1	ENSG00000111206	chr12:2980000	82.69	81.746001
FOXN1	ENSG00000109101	Notinthiscell	0.05	0.094001
FOXN2	ENSG00000170802	chr2:48540000	2.74	2.406001
FOXN3	ENSG00000053254	chr14:90080000	6.97	6.310001
FOXN4	ENSG00000139445	Notinthiscell	3.08	2.720001
FOXO1	ENSG00000150907	chr13:41240000	2.21	1.928001
FOXO3	ENSG00000118689	chr6:108880000	6.75	6.110001
FOXO4	ENSG00000184481	chrX:70310000	21.48	20.500001
FOXO6	ENSG00000101412	FOXO6	87.37	86.666001
FOXP1	ENSG00000114861	chr3:71630000	16.17	15.288001
FOXP2	ENSG00000128573	chr7:113720000	1.3	1.134001
FOXP3	ENSG00000049768	FOXP3	0.0	1e-06
FOXP4	ENSG00000137166	chr6:41510000	2.58	2.270001
FOXQ1	ENSG00000164379	chr6:1310000	1.14	1.006001
FOXRED1	ENSG00000110074	chr11:126130000	10.31	9.500001
FOXRED2	ENSG00000100350	chr22:36900000	8.56	7.892001
FOXS1	ENSG00000179772	chr20:30430000	0.0	1e-06
FPGS	ENSG00000136877	chr9:130560000	45.08	44.288001
FPGT	ENSG00000254685	chr1:74660000	1.19	1.054001
FPGT-TNNI3K	ENSG00000259030	chr1:74660000	1.06	0.942001
FPR1	ENSG00000171051	Notinthiscell	0.0	1e-06
FPR2	ENSG00000171049	Notinthiscell	0.0	1e-06
FPR3	ENSG00000187474	Notinthiscell	0.0	1e-06
FRA10AC1	ENSG00000148690	chr10:95460000	24.19	23.166001
FRAS1	ENSG00000138759	chr4:78970000	0.31	0.322001
FRAT1	ENSG00000165879	chr10:99070000	0.56	0.532001
FRAT2	ENSG00000181274	chr10:99090000	11.37	10.570001
FREM1	ENSG00000164946	Notinthiscell	0.0	1e-06
FREM2	ENSG00000150893	Notinthiscell	0.0	1e-06
FRG1	no_id	chr4:190860000	0.0	1e-06
FRK	ENSG00000111816	chr6:116380000	0.65	0.610001
FRMD3	ENSG00000172159	chr9:86150000	2.07	1.800001
FRMD4A	ENSG00000151474	chr10:14370000	0.21	0.224001
FRMD4B	ENSG00000114541	Notinthiscell	2.94	2.566001
FRMD5	ENSG00000171877	chr15:44480000	2.06	1.786001
FRMD6	ENSG00000139926	chr14:51950000	7.18	6.506001
FRMD8	ENSG00000126391	chr11:65150000	9.87	9.132001
FRMPD1	ENSG00000070601	chr9:37650000	0.0	1e-06
FRMPD2	ENSG00000170324	chr10:49480000	0.0	1e-06
FRRS1L	ENSG00000260230	chr9:111920000	0.0	1e-06
FRS2	ENSG00000166225	chr12:69860000	8.16	7.472001
FRS3	ENSG00000137218	chr6:41740000	1.6	1.394001
FRY	ENSG00000073910	chr13:32600000	3.91	3.470001
FRYL	ENSG00000075539	chr4:48780000	4.86	4.352001
FRZB	ENSG00000162998	Notinthiscell	0.0	1e-06
FSBP	ENSG00000265817	chr8:95440000	2.46	2.162001
FSCN1	ENSG00000075618	chr7:5630000	139.34	139.858001
FSD1	ENSG00000105255	chr19:4300000	0.48	0.464001
FSD1L	ENSG00000106701	chr9:108210000	5.15	4.644001
FSD2	ENSG00000186628	Notinthiscell	0.0	1e-06
FSIP1	ENSG00000150667	chr15:40070000	0.04	0.082001
FSIP2	ENSG00000188738	Notinthiscell	0.08	0.124001
FST	ENSG00000134363	chr5:52770000	13.43	12.698001
FSTL1	ENSG00000163430	chr3:120160000	2.17	1.894001
FSTL3	ENSG00000070404	chr19:670000	15.52	14.618001
FSTL5	ENSG00000168843	Notinthiscell	0.0	1e-06
FTH1	ENSG00000167996	chr11:61730000	10229.09	11212.494001
FTL	ENSG00000087086	chr19:49460000	228.98	224.840001
FTO	ENSG00000140718	chr16:53730000	8.65	7.962001
FTSJ1	ENSG00000068438	chrX:48330000	42.84	41.984001
FTSJ3	ENSG00000108592	chr17:61900000	27.26	26.506001
FUBP1	ENSG00000162613	chr1:78440000	174.78	173.318001
FUBP3	ENSG00000107164	chr9:133450000	40.48	39.570001
FUCA1	ENSG00000179163	chr1:24190000	3.55	3.152001
FUCA2	ENSG00000001036	chr6:143830000	21.48	20.500001
FUK	ENSG00000157353	chr16:70480000	3.89	3.446001
FUNDC1	ENSG00000069509	chrX:44400000	47.46	46.804001
FUNDC2	ENSG00000165775	chrX:154250000	42.01	41.096001
FUOM	ENSG00000148803	chr10:135170000	6.44	5.836001
FURIN	ENSG00000140564	chr15:91410000	110.12	109.462001
FUS	ENSG00000089280	chr16:31190000	281.1	272.490001
FUT1	ENSG00000174951	chr19:49250000	0.29	0.302001
FUT10	ENSG00000172728	chr8:33330000	6.67	6.030001
FUT11	ENSG00000196968	chr10:75530000	48.38	47.730001
FUT2	ENSG00000176920	Notinthiscell	0.33	0.336001
FUT3	ENSG00000171124	chr19:5850000	0.0	1e-06
FUT4	ENSG00000196371	chr11:94270000	0.04	0.082001
FUT5	ENSG00000130383	chr19:5870000	0.0	1e-06
FUT6	ENSG00000156413	Notinthiscell	0.0	1e-06
FUT7	ENSG00000180549	Notinthiscell	0.27	0.284001
FUT8	ENSG00000033170	chr14:65870000	12.73	11.992001
FUT9	ENSG00000172461	Notinthiscell	0.0	1e-06
FUZ	ENSG00000010361	Notinthiscell	0.0	1e-06
FXN	ENSG00000165060	chr9:71650000	30.62	29.728001
FXR1	ENSG00000114416	chr3:180630000	416.35	390.660001
FXR2	ENSG00000129245	chr17:7510000	20.66	19.758001
FXYD1	ENSG00000266964	chr19:35620000	0.41	0.400001
FXYD2	ENSG00000137731	Notinthiscell	0.0	1e-06
FXYD3	ENSG00000089356	chr19:35600000	1.12	0.988001
FXYD4	ENSG00000150201	chr10:43860000	0.0	1e-06
FXYD5	ENSG00000089327	chr19:35640000	246.07	237.444001
FXYD6	ENSG00000137726	chr11:117740000	0.0	1e-06
FXYD6-FXYD2	ENSG00000255245	chr11:117740000	0.0	1e-06
FXYD7	ENSG00000221946	chr19:35630000	0.59	0.558001
FYB	no_id	chr5:39270000	0.0	1e-06
FYCO1	ENSG00000163820	chr3:46030000	22.58	21.650001
FYN	ENSG00000010810	chr6:112190000	88.31	88.062001
FYTTD1	ENSG00000122068	chr3:197470000	28.1	27.456001
FZD1	ENSG00000157240	chr7:90890000	0.16	0.186001
FZD10	ENSG00000111432	chr12:130640000	9.1	8.350001
FZD2	ENSG00000180340	chr17:42630000	1.86	1.630001
FZD3	ENSG00000104290	chr8:28350000	0.98	0.880001
FZD4	ENSG00000174804	chr11:86660000	5.6	5.076001
FZD5	ENSG00000163251	chr2:208630000	1.42	1.230001
FZD6	ENSG00000164930	chr8:104310000	14.98	14.128001
FZD7	ENSG00000155760	chr2:202890000	1.68	1.468001
FZD8	ENSG00000177283	chr10:35930000	1.39	1.200001
FZD9	ENSG00000188763	chr7:72840000	0.05	0.094001
FZR1	ENSG00000105325	chr19:3500000	45.92	45.124001
G0S2	ENSG00000123689	Notinthiscell	0.0	1e-06
G2E3	ENSG00000092140	chr14:31020000	19.74	18.812001
G3BP1	ENSG00000145907	chr5:151150000	81.41	80.606001
G3BP2	ENSG00000138757	chr4:76590000	187.49	187.018001
G6PC3	ENSG00000141349	chr17:42140000	3.17	2.796001
G6PD	ENSG00000160211	chrX:153770000	34.35	33.574001
GAA	ENSG00000171298	chr17:78070000	22.8	21.802001
GAB1	ENSG00000109458	chr4:144250000	9.27	8.538001
GAB2	ENSG00000033327	chr11:78120000	5.59	5.066001
GAB3	ENSG00000160219	chrX:153970000	0.0	1e-06
GABARAP	ENSG00000170296	chr17:7140000	75.49	74.878001
GABARAPL1	ENSG00000139112	chr12:10360000	25.29	24.420001
GABARAPL2	ENSG00000034713	chr16:75600000	33.21	32.388001
GABBR1	no_id	chr6:29600000	0.0	1e-06
GABBR2	ENSG00000136928	chr9:101470000	0.02	0.064001
GABPA	ENSG00000154727	chr21:27100000	9.39	8.666001
GABPB1	ENSG00000104064	chr15:50640000	13.04	12.270001
GABPB2	ENSG00000143458	chr1:151040000	7.17	6.502001
GABRA2	ENSG00000151834	chr4:46390000	0.0	1e-06
GABRA3	ENSG00000011677	chrX:151610000	0.78	0.728001
GABRA5	ENSG00000186297	Notinthiscell	0.0	1e-06
GABRB1	ENSG00000163288	Notinthiscell	0.0	1e-06
GABRB2	ENSG00000145864	Notinthiscell	0.0	1e-06
GABRB3	ENSG00000166206	chr15:27010000	0.0	1e-06
GABRE	ENSG00000102287	chrX:151140000	73.41	72.916001
GABRG1	ENSG00000163285	chr4:46120000	0.0	1e-06
GABRG2	ENSG00000113327	Notinthiscell	0.0	1e-06
GAD1	ENSG00000128683	chr2:171670000	12.11	11.324001
GAD2	ENSG00000136750	Notinthiscell	0.0	1e-06
GADD45A	ENSG00000116717	chr1:68150000	16.64	15.718001
GADD45B	ENSG00000099860	chr19:2470000	45.01	44.060001
GADD45G	ENSG00000130222	chr9:92210000	0.0	1e-06
GADD45GIP1	ENSG00000179271	chr19:13060000	134.44	133.452001
GADL1	ENSG00000144644	Notinthiscell	0.0	1e-06
GAK	ENSG00000178950	chr4:920000	14.37	13.570001
GAL	ENSG00000069482	chr11:68450000	34.81	33.970001
GAL3ST1	ENSG00000128242	Notinthiscell	0.14	0.168001
GAL3ST3	ENSG00000175229	Notinthiscell	0.22	0.234001
GAL3ST4	ENSG00000197093	chr7:99760000	0.12	0.158001
GALC	ENSG00000054983	chr14:88460000	0.0	1e-06
GALE	ENSG00000117308	chr1:24120000	48.2	47.532001
GALK1	ENSG00000108479	chr17:73760000	8.17	7.478001
GALK2	ENSG00000156958	chr15:49440000	23.08	22.076001
GALM	ENSG00000143891	chr2:38890000	2.17	1.894001
GALNS	ENSG00000141012	chr16:88920000	18.96	17.962001
GALNT1	ENSG00000141429	chr18:33230000	8.28	7.578001
GALNT10	ENSG00000164574	chr5:153570000	3.05	2.686001
GALNT11	ENSG00000178234	chr7:151720000	15.57	14.690001
GALNT12	ENSG00000119514	Notinthiscell	0.16	0.186001
GALNT13	ENSG00000144278	Notinthiscell	0.64	0.598001
GALNT14	ENSG00000158089	Notinthiscell	0.0	1e-06
GALNT15	ENSG00000131386	Notinthiscell	0.23	0.246001
GALNT16	ENSG00000100626	chr14:69720000	0.48	0.464001
GALNT18	ENSG00000110328	chr11:11640000	0.0	1e-06
GALNT2	ENSG00000143641	chr1:230190000	70.56	69.496001
GALNT3	ENSG00000115339	chr2:166650000	0.0	1e-06
GALNT4	ENSG00000257594	chr12:89910000	1.15	1.022001
GALNT5	ENSG00000136542	chr2:158110000	0.19	0.210001
GALNT6	ENSG00000139629	Notinthiscell	0.0	1e-06
GALNT7	ENSG00000109586	chr4:174080000	6.58	5.954001
GALNTL6	ENSG00000174473	Notinthiscell	0.35	0.350001
GALT	ENSG00000213930	chr9:34640000	13.59	12.834001
GAMT	ENSG00000130005	chr19:1400000	7.21	6.530001
GAN	ENSG00000261609	chr16:81340000	0.9	0.820001
GANAB	ENSG00000089597	chr11:62410000	221.96	216.390001
GANC	ENSG00000214013	chr15:42560000	16.04	15.132001
GAP43	ENSG00000172020	Notinthiscell	0.0	1e-06
GAPDH	ENSG00000111640	chr12:6640000	2988.18	2439.502001
GAPT	ENSG00000175857	Notinthiscell	0.0	1e-06
GAPVD1	ENSG00000165219	chr9:128020000	41.62	40.698001
