name	gene_id	bin	FPKM	expression
FAM149B1	ENSG00000138286	chr10:74920000	9.54	8.816001
FAM151B	ENSG00000152380	chr5:79780000	1.16	0.986001
FAM155A	ENSG00000204442	chr13:108510000	1.38	1.176001
FAM156A	no_id	chrX:52920000	0.0	1e-06
FAM159A	no_id	Notinthiscell	0.0	1e-06
FAM160A1	ENSG00000164142	chr4:152330000	0.03	0.034001
FAM160A2	ENSG00000051009	chr11:6250000	3.86	3.478001
FAM160B1	ENSG00000151553	chr10:116580000	13.38	12.254001
FAM160B2	ENSG00000158863	chr8:21940000	9.26	8.600001
FAM161A	ENSG00000170264	chr2:62080000	3.28	2.886001
FAM161B	ENSG00000156050	chr14:74410000	1.92	1.644001
FAM162A	ENSG00000114023	chr3:122100000	29.75	27.154001
FAM162B	ENSG00000183807	chr6:117080000	0.3	0.272001
FAM163A	no_id	Notinthiscell	0.0	1e-06
FAM167A	ENSG00000154319	Notinthiscell	0.27	0.242001
FAM167B	ENSG00000183615	chr1:32710000	0.11	0.108001
FAM168A	ENSG00000054965	chr11:73300000	9.7	8.942001
FAM168B	ENSG00000152102	chr2:131850000	22.45	20.778001
FAM169A	ENSG00000198780	chr5:74160000	0.07	0.070001
FAM171A1	ENSG00000148468	chr10:15410000	52.47	48.416001
FAM171A2	ENSG00000161682	chr17:42440000	0.97	0.822001
FAM171B	ENSG00000144369	chr2:187550000	5.3	4.862001
FAM172A	ENSG00000113391	chr5:93440000	35.78	32.524001
FAM173A	ENSG00000103254	chr16:770000	4.62	4.252001
FAM173B	ENSG00000150756	chr5:10250000	6.9	6.418001
FAM174A	ENSG00000174132	chr5:99870000	3.44	3.044001
FAM174B	ENSG00000185442	chr15:93190000	23.25	21.564001
FAM175A	no_id	chr4:84400000	0.0	1e-06
FAM175B	no_id	chr10:126490000	0.0	1e-06
FAM177A1	ENSG00000151327	chr14:35510000	102.33	90.710001
FAM179B	no_id	chr14:45430000	0.0	1e-06
FAM180A	ENSG00000189320	Notinthiscell	0.0	1e-06
FAM181B	ENSG00000182103	Notinthiscell	0.03	0.034001
FAM184A	ENSG00000111879	chr6:119470000	0.13	0.128001
FAM184B	ENSG00000047662	Notinthiscell	0.03	0.034001
FAM185A	ENSG00000222011	chr7:102380000	6.95	6.460001
FAM188A	no_id	chr10:15900000	0.0	1e-06
FAM188B	no_id	chr7:30810000	0.0	1e-06
FAM189A1	no_id	Notinthiscell	0.0	1e-06
FAM189A2	ENSG00000135063	Notinthiscell	0.75	0.636001
FAM189B	no_id	chr1:155220000	0.0	1e-06
FAM192A	ENSG00000172775	chr16:57210000	330.84	301.340001
FAM193B	ENSG00000146067	chr5:176980000	41.33	37.926001
FAM196B	ENSG00000204767	chr5:169400000	8.11	7.540001
FAM198A	ENSG00000144649	Notinthiscell	0.0	1e-06
FAM198B	ENSG00000164125	chr4:159090000	63.49	57.776001
FAM199X	ENSG00000123575	chrX:103410000	7.18	6.686001
FAM19A2	ENSG00000198673	Notinthiscell	0.12	0.118001
FAM19A4	ENSG00000163377	chr3:68980000	0.0	1e-06
FAM200A	ENSG00000221909	chr7:99140000	2.07	1.784001
FAM204A	ENSG00000165669	chr10:120100000	71.87	64.930001
FAM206A	ENSG00000119328	chr9:111690000	3.19	2.790001
FAM207A	ENSG00000160256	chr21:46350000	11.69	10.836001
FAM208A	ENSG00000163946	chr3:56710000	88.05	78.366001
FAM208B	ENSG00000108021	chr10:5720000	20.69	18.924001
FAM20B	ENSG00000116199	chr1:178990000	9.11	8.470001
FAM20C	no_id	Notinthiscell	0.0	1e-06
FAM210A	ENSG00000177150	chr18:13720000	3.75	3.352001
FAM210B	ENSG00000124098	chr20:54930000	17.57	16.050001
FAM212A	ENSG00000185614	chr3:49840000	1.47	1.252001
FAM212B	ENSG00000197852	chr1:112290000	2.21	1.916001
FAM213A	ENSG00000122378	chr10:82160000	135.2	120.534001
FAM213B	no_id	chr1:2510000	0.0	1e-06
FAM214A	ENSG00000047346	chr15:52970000	42.17	38.582001
FAM214B	ENSG00000005238	chr9:35110000	9.99	9.224001
FAM216A	ENSG00000204856	chr12:110900000	14.86	13.536001
FAM216B	ENSG00000179813	Notinthiscell	0.0	1e-06
FAM217B	ENSG00000196227	chr20:58500000	3.69	3.278001
FAM218A	ENSG00000250486	chr4:165870000	0.0	1e-06
FAM219A	ENSG00000164970	chr9:34450000	10.67	9.896001
FAM219B	ENSG00000178761	chr15:75190000	13.57	12.360001
FAM21A	no_id	chr10:51820000	0.0	1e-06
FAM21C	no_id	chr10:46220000	0.0	1e-06
FAM220A	ENSG00000178397	chr7:6380000	3.55	3.160001
FAM221A	ENSG00000188732	chr7:23710000	1.28	1.080001
FAM222B	ENSG00000173065	chr17:27160000	17.7	16.166001
FAM227A	ENSG00000184949	chr22:39050000	0.95	0.804001
FAM227B	ENSG00000166262	chr15:49910000	0.9	0.754001
FAM228A	ENSG00000186453	chr2:24390000	0.09	0.086001
FAM228B	ENSG00000219626	chr2:24290000	4.39	4.020001
FAM229B	ENSG00000203778	chr6:112400000	0.19	0.176001
FAM24B	ENSG00000213185	chr10:124630000	2.6	2.252001
FAM25A	ENSG00000188100	Notinthiscell	0.0	1e-06
FAM26D	no_id	chr6:116850000	0.0	1e-06
FAM26E	no_id	chr6:116830000	0.0	1e-06
FAM26F	no_id	Notinthiscell	0.0	1e-06
FAM32A	ENSG00000105058	chr19:16290000	111.96	99.844001
FAM35A	ENSG00000122376	chr10:88850000	18.13	16.614001
FAM3A	ENSG00000071889	chrX:153740000	11.28	10.444001
FAM3C	ENSG00000196937	chr7:121030000	49.42	45.336001
FAM3D	ENSG00000198643	chr3:58650000	0.08	0.076001
FAM43A	ENSG00000185112	chr3:194400000	14.91	13.584001
FAM43B	ENSG00000183114	chr1:20870000	0.0	1e-06
FAM45A	ENSG00000119979	chr10:120860000	21.65	19.926001
FAM46A	ENSG00000112773	chr6:82460000	3.64	3.238001
FAM46B	ENSG00000158246	chr1:27330000	0.25	0.228001
FAM46C	ENSG00000183508	chr1:118140000	0.03	0.034001
FAM47E	ENSG00000189157	chr4:77130000	0.0	1e-06
FAM47E-STBD1	ENSG00000272414	chr4:77170000	0.18	0.170001
FAM49A	ENSG00000197872	chr2:16840000	38.95	35.560001
FAM49B	ENSG00000153310	chr8:131020000	60.41	55.316001
FAM50A	ENSG00000071859	chrX:153670000	98.35	87.444001
FAM53B	ENSG00000189319	chr10:126430000	3.59	3.194001
FAM53C	ENSG00000120709	chr5:137670000	10.46	9.700001
FAM57A	ENSG00000167695	chr17:630000	6.73	6.258001
FAM57B	ENSG00000149926	Notinthiscell	0.22	0.198001
FAM58A	no_id	chrX:152860000	0.0	1e-06
FAM60A	no_id	chr12:31470000	0.0	1e-06
FAM63A	no_id	chr1:150980000	0.0	1e-06
FAM63B	no_id	chr15:59060000	0.0	1e-06
FAM64A	no_id	chr17:6340000	0.0	1e-06
FAM65A	no_id	chr16:67560000	0.0	1e-06
FAM65B	no_id	chr6:25040000	0.0	1e-06
FAM65C	no_id	Notinthiscell	0.0	1e-06
FAM69A	ENSG00000154511	chr1:93420000	0.74	0.626001
FAM69B	ENSG00000165716	chr9:139600000	21.19	19.406001
FAM69C	ENSG00000187773	Notinthiscell	0.0	1e-06
FAM71E1	ENSG00000142530	chr19:50980000	0.12	0.118001
FAM73A	no_id	chr1:78240000	0.0	1e-06
FAM76A	ENSG00000009780	chr1:28050000	5.49	5.052001
FAM76B	ENSG00000077458	chr11:95520000	34.03	31.058001
FAM78A	ENSG00000126882	chr9:134150000	1.5	1.274001
FAM78B	ENSG00000188859	chr1:166130000	0.0	1e-06
FAM81A	ENSG00000157470	chr15:59730000	0.06	0.056001
FAM83A	ENSG00000147689	Notinthiscell	0.09	0.086001
FAM83B	ENSG00000168143	Notinthiscell	0.0	1e-06
FAM83C	ENSG00000125998	Notinthiscell	0.0	1e-06
FAM83D	ENSG00000101447	chr20:37550000	29.98	27.276001
FAM83F	ENSG00000133477	Notinthiscell	0.0	1e-06
FAM83G	ENSG00000188522	chr17:18900000	2.76	2.406001
FAM83H	no_id	chr8:144810000	0.0	1e-06
FAM84A	ENSG00000162981	Notinthiscell	0.0	1e-06
FAM84B	ENSG00000168672	chr8:127570000	2.34	2.012001
FAM86C1	ENSG00000158483	chr11:71490000	5.74	5.330001
FAM89A	ENSG00000182118	chr1:231170000	0.84	0.706001
FAM89B	ENSG00000176973	chr11:65330000	2.94	2.564001
FAM8A1	ENSG00000137414	chr6:17600000	0.88	0.740001
FAM91A1	ENSG00000176853	chr8:124780000	29.32	26.780001
FAM92A1	no_id	chr8:94710000	0.0	1e-06
FAM96A	ENSG00000166797	chr15:64380000	55.63	51.412001
FAM96B	ENSG00000166595	chr16:66960000	18.94	17.378001
FAM98A	ENSG00000119812	chr2:33820000	40.35	37.004001
FAM98B	ENSG00000171262	chr15:38740000	14.79	13.474001
FAM98C	ENSG00000130244	chr19:38890000	0.71	0.604001
FAM9C	ENSG00000187268	chrX:13060000	0.0	1e-06
FAN1	no_id	chr15:31190000	0.0	1e-06
FANCA	ENSG00000187741	chr16:89880000	12.81	11.742001
FANCB	ENSG00000181544	chrX:14890000	1.23	1.040001
FANCC	ENSG00000158169	chr9:98070000	4.38	4.004001
FANCD2	ENSG00000144554	chr3:10060000	5.62	5.178001
FANCE	ENSG00000112039	chr6:35420000	1.21	1.020001
FANCF	ENSG00000183161	chr11:22640000	1.17	0.996001
FANCG	ENSG00000221829	chr9:35080000	11.37	10.510001
FANCI	ENSG00000140525	chr15:89780000	77.85	69.550001
FANCL	ENSG00000115392	chr2:58460000	6.38	5.952001
FANCM	ENSG00000187790	chr14:45600000	10.41	9.660001
FANK1	ENSG00000203780	chr10:127580000	3.13	2.718001
FAP	ENSG00000078098	chr2:163100000	7.67	7.094001
FAR1	ENSG00000197601	chr11:13690000	22.59	20.904001
FAR2	ENSG00000064763	chr12:29300000	18.02	16.474001
FARP1	ENSG00000152767	chr13:98790000	108.34	96.416001
FARP2	ENSG00000006607	chr2:242290000	20.36	18.634001
FARS2	ENSG00000145982	chr6:5260000	6.15	5.740001
FARSA	ENSG00000179115	chr19:13040000	23.73	22.000001
FARSB	ENSG00000116120	chr2:223520000	24.54	22.584001
FAS	ENSG00000026103	chr10:90750000	7.74	7.152001
FASLG	ENSG00000117560	Notinthiscell	0.0	1e-06
FASN	ENSG00000169710	chr17:80050000	60.39	55.262001
FASTK	ENSG00000164896	chr7:150770000	3.77	3.382001
FASTKD1	ENSG00000138399	chr2:170430000	5.2	4.780001
FASTKD2	ENSG00000118246	chr2:207630000	20.21	18.506001
FASTKD3	ENSG00000124279	chr5:7860000	14.87	13.542001
FASTKD5	ENSG00000215251	chr20:3140000	13.85	12.604001
FAT1	ENSG00000083857	chr4:187640000	8.89	8.324001
FAT2	ENSG00000086570	Notinthiscell	0.0	1e-06
FATE1	ENSG00000147378	Notinthiscell	0.0	1e-06
FAU	ENSG00000149806	chr11:64880000	228.7	208.886001
FAXC	ENSG00000146267	chr6:99790000	1.4	1.190001
FAXDC2	ENSG00000170271	chr5:154230000	2.53	2.180001
FBF1	ENSG00000188878	chr17:73930000	0.97	0.822001
FBL	no_id	chr19:40330000	0.0	1e-06
FBLIM1	ENSG00000162458	chr1:16080000	39.61	36.326001
FBLN1	ENSG00000077942	chr22:45890000	1.23	1.040001
FBLN2	ENSG00000163520	chr3:13590000	0.11	0.108001
FBLN5	ENSG00000140092	chr14:92410000	3.7	3.296001
FBLN7	ENSG00000144152	chr2:112890000	0.57	0.480001
FBN1	ENSG00000166147	chr15:48930000	67.01	60.594001
FBN2	ENSG00000138829	chr5:127870000	39.6	36.302001
FBP1	ENSG00000165140	chr9:97400000	0.14	0.134001
FBRS	ENSG00000156860	chr16:30670000	11.0	10.170001
FBRSL1	ENSG00000112787	chr12:133060000	13.88	12.630001
FBXL12	ENSG00000127452	chr19:9920000	4.57	4.214001
FBXL13	ENSG00000161040	chr7:102710000	14.04	12.810001
FBXL14	ENSG00000171823	chr12:1700000	5.62	5.178001
FBXL15	ENSG00000107872	chr10:104170000	0.96	0.812001
FBXL16	ENSG00000127585	chr16:750000	0.14	0.134001
FBXL17	ENSG00000145743	chr5:107710000	6.44	6.018001
FBXL18	ENSG00000155034	chr7:5550000	1.35	1.150001
FBXL19	ENSG00000099364	chr16:30930000	3.42	3.020001
FBXL2	ENSG00000153558	chr3:33310000	16.52	15.068001
FBXL20	ENSG00000108306	chr17:37550000	1.78	1.520001
FBXL22	ENSG00000197361	chr15:63880000	0.15	0.146001
FBXL3	ENSG00000005812	chr13:77600000	11.96	11.094001
FBXL4	ENSG00000112234	chr6:99390000	2.04	1.754001
FBXL5	ENSG00000118564	chr4:15650000	52.69	48.682001
FBXL6	ENSG00000182325	chr8:145580000	1.29	1.086001
FBXL7	ENSG00000183580	chr5:15500000	4.35	3.968001
FBXL8	ENSG00000135722	chr16:67190000	0.52	0.442001
FBXO10	ENSG00000147912	chr9:37570000	3.77	3.382001
FBXO11	ENSG00000138081	chr2:48130000	56.96	52.460001
FBXO15	ENSG00000141665	chr18:71810000	0.1	0.098001
FBXO16	ENSG00000214050	chr8:28340000	0.09	0.086001
FBXO17	no_id	chr19:39460000	0.0	1e-06
FBXO18	ENSG00000134452	chr10:5930000	79.52	70.702001
FBXO2	ENSG00000116661	chr1:11710000	0.23	0.206001
FBXO21	ENSG00000135108	chr12:117620000	27.51	25.246001
FBXO22	ENSG00000167196	chr15:76190000	12.24	11.294001
FBXO24	ENSG00000106336	chr7:100180000	0.0	1e-06
FBXO25	ENSG00000147364	chr8:350000	5.84	5.406001
FBXO27	no_id	chr19:39520000	0.0	1e-06
FBXO28	ENSG00000143756	chr1:224300000	17.89	16.326001
FBXO3	ENSG00000110429	chr11:33790000	19.42	17.830001
FBXO30	ENSG00000118496	chr6:146130000	6.52	6.102001
FBXO31	ENSG00000103264	chr16:87420000	11.38	10.534001
FBXO32	ENSG00000156804	chr8:124550000	19.33	17.730001
FBXO33	ENSG00000165355	chr14:39900000	3.05	2.648001
FBXO34	ENSG00000178974	chr14:55730000	5.3	4.862001
FBXO36	ENSG00000153832	chr2:230780000	0.49	0.418001
FBXO38	ENSG00000145868	chr5:147760000	48.71	44.770001
FBXO4	ENSG00000151876	chr5:41920000	6.55	6.134001
FBXO41	ENSG00000163013	chr2:73490000	0.16	0.154001
FBXO42	ENSG00000037637	chr1:16670000	2.57	2.224001
FBXO44	ENSG00000132879	chr1:11710000	1.34	1.136001
FBXO45	ENSG00000174013	chr3:196290000	10.34	9.576001
FBXO46	ENSG00000177051	chr19:46230000	0.83	0.694001
FBXO47	ENSG00000204952	Notinthiscell	0.02	0.026001
FBXO48	ENSG00000204923	chr2:68690000	0.11	0.108001
FBXO5	ENSG00000112029	chr6:153300000	7.77	7.196001
FBXO6	ENSG00000116663	chr1:11720000	0.26	0.236001
FBXO7	ENSG00000100225	chr22:32870000	24.34	22.450001
FBXO8	ENSG00000164117	chr4:175200000	4.18	3.806001
FBXO9	ENSG00000112146	chr6:52920000	70.9	64.064001
FBXW11	ENSG00000072803	chr5:171430000	27.72	25.442001
FBXW2	ENSG00000119402	chr9:123550000	38.47	35.098001
FBXW4	ENSG00000107829	chr10:103450000	10.58	9.830001
FBXW5	ENSG00000159069	chr9:139830000	20.63	18.880001
FBXW7	ENSG00000109670	chr4:153450000	51.99	48.018001
FBXW8	ENSG00000174989	chr12:117340000	14.05	12.832001
FBXW9	ENSG00000132004	chr19:12800000	1.94	1.662001
FCAR	no_id	Notinthiscell	0.0	1e-06
FCER1G	ENSG00000158869	chr1:161180000	0.0	1e-06
FCER2	ENSG00000104921	Notinthiscell	0.04	0.040001
FCF1	ENSG00000119616	chr14:75170000	37.54	34.310001
FCGR1B	ENSG00000198019	Notinthiscell	0.0	1e-06
FCGR2A	ENSG00000143226	Notinthiscell	0.06	0.056001
FCGRT	ENSG00000104870	chr19:50010000	31.93	29.064001
FCHO1	ENSG00000130475	chr19:17850000	0.23	0.206001
FCHO2	ENSG00000157107	chr5:72250000	18.31	16.788001
FCHSD1	ENSG00000197948	chr5:141030000	12.78	11.722001
FCHSD2	ENSG00000137478	chr11:72850000	85.1	75.472001
FCN1	ENSG00000085265	Notinthiscell	0.0	1e-06
FCN3	ENSG00000142748	chr1:27700000	0.1	0.098001
FCRL1	ENSG00000163534	Notinthiscell	0.0	1e-06
FCRL2	ENSG00000132704	Notinthiscell	0.0	1e-06
FCRL3	ENSG00000160856	Notinthiscell	0.0	1e-06
FCRL4	ENSG00000163518	Notinthiscell	0.0	1e-06
FCRL5	ENSG00000143297	Notinthiscell	0.0	1e-06
FCRLA	ENSG00000132185	Notinthiscell	0.0	1e-06
FDCSP	ENSG00000181617	Notinthiscell	0.0	1e-06
FDFT1	ENSG00000079459	chr8:11650000	58.11	53.510001
FDPS	ENSG00000160752	chr1:155270000	140.73	126.672001
FDX1	ENSG00000137714	chr11:110300000	6.23	5.830001
FDX1L	ENSG00000267673	chr19:10420000	5.08	4.682001
FDXACB1	ENSG00000255561	chr11:111750000	0.66	0.556001
FDXR	ENSG00000161513	chr17:72860000	29.35	26.812001
FECH	ENSG00000066926	chr18:55250000	17.42	15.922001
FEM1A	ENSG00000141965	chr19:4790000	0.34	0.304001
FEM1B	ENSG00000169018	chr15:68570000	7.62	7.048001
FEM1C	ENSG00000145780	chr5:114880000	5.22	4.808001
FEN1	ENSG00000168496	chr11:61560000	55.58	51.392001
FER	ENSG00000151422	chr5:108080000	34.87	31.704001
FERMT1	ENSG00000101311	chr20:6100000	3.47	3.082001
FERMT2	ENSG00000073712	chr14:53410000	97.17	86.360001
FERMT3	ENSG00000149781	chr11:63970000	23.81	22.022001
FES	ENSG00000182511	chr15:91420000	25.65	23.628001
FETUB	ENSG00000090512	Notinthiscell	0.0	1e-06
FEV	ENSG00000163497	Notinthiscell	0.0	1e-06
FEZ1	ENSG00000149557	chr11:125360000	36.31	33.092001
FEZ2	ENSG00000171055	chr2:36820000	116.8	104.730001
FFAR2	ENSG00000126262	Notinthiscell	0.0	1e-06
FFAR4	ENSG00000186188	Notinthiscell	0.0	1e-06
FGA	ENSG00000171560	chr4:155510000	0.17	0.160001
FGB	ENSG00000171564	Notinthiscell	0.04	0.040001
FGD1	ENSG00000102302	chrX:54520000	3.76	3.364001
FGD2	ENSG00000146192	Notinthiscell	0.0	1e-06
FGD3	ENSG00000127084	Notinthiscell	0.0	1e-06
FGD4	ENSG00000139132	chr12:32630000	27.06	24.852001
FGD6	ENSG00000180263	chr12:95610000	7.85	7.268001
FGF1	ENSG00000113578	Notinthiscell	0.0	1e-06
FGF11	no_id	Notinthiscell	0.0	1e-06
FGF12	ENSG00000114279	Notinthiscell	1.38	1.176001
FGF13	ENSG00000129682	chrX:138280000	0.0	1e-06
FGF2	ENSG00000138685	chr4:123740000	2.17	1.872001
FGF21	ENSG00000105550	Notinthiscell	0.0	1e-06
FGF23	ENSG00000118972	Notinthiscell	0.0	1e-06
FGF5	ENSG00000138675	chr4:81180000	8.9	8.330001
FGF7	ENSG00000140285	Notinthiscell	0.0	1e-06
FGF9	ENSG00000102678	Notinthiscell	0.0	1e-06
FGFBP1	ENSG00000137440	Notinthiscell	0.0	1e-06
FGFBP2	ENSG00000137441	Notinthiscell	0.0	1e-06
FGFBP3	ENSG00000174721	Notinthiscell	0.04	0.040001
FGFR1	ENSG00000077782	chr8:38320000	147.05	131.992001
FGFR1OP	ENSG00000213066	chr6:167410000	17.99	16.420001
FGFR1OP2	ENSG00000111790	chr12:27090000	57.79	53.220001
FGFR2	ENSG00000066468	chr10:123350000	0.04	0.040001
FGFR3	ENSG00000068078	chr4:1790000	0.67	0.566001
FGFR4	ENSG00000160867	chr5:176510000	0.13	0.128001
FGFRL1	ENSG00000127418	chr4:1000000	16.2	14.760001
FGG	ENSG00000171557	Notinthiscell	0.13	0.128001
FGGY	ENSG00000172456	chr1:59760000	2.2	1.908001
FGL1	ENSG00000104760	Notinthiscell	0.27	0.242001
FGL2	ENSG00000127951	chr7:76820000	0.01	0.018001
FGR	ENSG00000000938	chr1:27960000	0.04	0.040001
FH	ENSG00000091483	chr1:241680000	189.01	173.318001
FHAD1	ENSG00000142621	chr1:15570000	0.27	0.242001
FHDC1	ENSG00000137460	chr4:153860000	0.04	0.040001
FHIT	ENSG00000189283	chr3:61230000	0.26	0.236001
FHL1	ENSG00000022267	chrX:135220000	22.59	20.904001
FHL2	ENSG00000115641	chr2:106050000	64.51	58.556001
FHL3	ENSG00000183386	chr1:38470000	9.66	8.906001
FHOD1	ENSG00000135723	chr16:67280000	98.1	86.950001
FHOD3	ENSG00000134775	chr18:33870000	0.39	0.340001
FIBCD1	ENSG00000130720	Notinthiscell	0.03	0.034001
FIBIN	ENSG00000176971	Notinthiscell	0.0	1e-06
FIBP	ENSG00000172500	chr11:65650000	23.02	21.346001
FICD	ENSG00000198855	chr12:108900000	2.77	2.420001
FIG4	ENSG00000112367	chr6:110010000	22.64	20.970001
FIGLA	ENSG00000183733	FIGLA	0.0	1e-06
FIGN	ENSG00000182263	chr2:164590000	1.26	1.060001
FIGNL1	ENSG00000132436	chr7:50510000	18.92	17.358001
FILIP1	ENSG00000118407	chr6:76200000	6.38	5.952001
FILIP1L	ENSG00000168386	chr3:99830000	33.31	30.400001
FIP1L1	ENSG00000145216	chr4:54240000	40.44	37.110001
FIS1	ENSG00000214253	chr7:100880000	80.78	71.634001
FITM2	ENSG00000197296	chr20:42930000	1.53	1.298001
FIZ1	ENSG00000179943	chr19:56110000	0.56	0.470001
FJX1	ENSG00000179431	chr11:35630000	6.37	5.936001
FKBP10	ENSG00000141756	chr17:39960000	104.37	92.666001
FKBP11	ENSG00000134285	chr12:49310000	17.47	15.952001
FKBP14	ENSG00000106080	chr7:30060000	18.72	17.206001
FKBP15	ENSG00000119321	chr9:115980000	26.63	24.492001
FKBP1A	ENSG00000088832	chr20:1370000	492.88	485.340001
FKBP1B	ENSG00000119782	chr2:24270000	5.23	4.812001
FKBP2	ENSG00000173486	chr11:64000000	8.53	7.946001
FKBP3	ENSG00000100442	chr14:45600000	183.47	167.530001
FKBP4	ENSG00000004478	chr12:2900000	69.94	63.556001
FKBP5	ENSG00000096060	chr6:35690000	30.13	27.456001
FKBP7	ENSG00000079150	chr2:179340000	56.57	52.222001
FKBP8	ENSG00000105701	chr19:18650000	82.48	72.890001
FKBP9	ENSG00000122642	chr7:32990000	52.68	48.628001
FKBPL	no_id	chr6:32090000	0.0	1e-06
FKRP	ENSG00000181027	chr19:47240000	4.29	3.910001
FKTN	ENSG00000106692	chr9:108320000	18.68	17.150001
FLCN	ENSG00000154803	chr17:17140000	7.53	6.986001
FLG	ENSG00000143631	Notinthiscell	0.04	0.040001
FLG2	ENSG00000143520	Notinthiscell	0.01	0.018001
FLI1	ENSG00000151702	chr11:128550000	32.0	29.096001
FLII	no_id	chr17:18160000	0.0	1e-06
FLJ45079	no_id	Notinthiscell	0.0	1e-06
FLNA	ENSG00000196924	chrX:153600000	1097.61	1217.530001
FLNB	ENSG00000136068	chr3:57990000	191.82	176.722001
FLNC	ENSG00000128591	chr7:128470000	23.97	22.136001
FLOT1	no_id	chr6:30710000	0.0	1e-06
FLOT2	ENSG00000132589	chr17:27220000	164.43	149.148001
FLRT2	ENSG00000185070	chr14:85990000	91.03	80.550001
FLRT3	ENSG00000125848	chr20:14310000	0.23	0.206001
FLT1	ENSG00000102755	chr13:29060000	78.48	70.028001
FLT3	ENSG00000122025	Notinthiscell	0.0	1e-06
FLT3LG	ENSG00000090554	chr19:49970000	0.86	0.720001
FLT4	ENSG00000037280	chr5:180070000	1.55	1.318001
FLVCR1	ENSG00000162769	chr1:213030000	1.0	0.858001
FLVCR2	ENSG00000119686	chr14:76040000	1.71	1.462001
FLYWCH1	ENSG00000059122	chr16:2960000	8.01	7.428001
FLYWCH2	ENSG00000162076	chr16:2930000	4.79	4.436001
FMN1	no_id	Notinthiscell	0.0	1e-06
FMN2	ENSG00000155816	Notinthiscell	0.19	0.176001
FMNL1	ENSG00000184922	chr17:43290000	1.54	1.306001
FMNL2	ENSG00000157827	chr2:153190000	27.42	25.148001
FMNL3	ENSG00000161791	chr12:50100000	20.41	18.668001
FMO4	ENSG00000076258	chr1:171280000	0.13	0.128001
FMO5	ENSG00000131781	chr1:146690000	0.14	0.134001
FMOD	ENSG00000122176	chr1:203320000	0.09	0.086001
FMR1	ENSG00000102081	chrX:146990000	40.7	37.334001
FMR1NB	ENSG00000176988	Notinthiscell	0.0	1e-06
FN1	ENSG00000115414	chr2:216300000	2956.39	3689.506001
FN3K	ENSG00000167363	chr17:80690000	3.59	3.194001
FN3KRP	ENSG00000141560	chr17:80670000	12.81	11.742001
FNBP1	ENSG00000187239	chr9:132800000	133.07	118.432001
FNBP1L	ENSG00000137942	chr1:93910000	157.1	141.518001
FNBP4	ENSG00000109920	chr11:47780000	75.42	67.686001
FNDC3A	ENSG00000102531	chr13:49550000	17.16	15.708001
FNDC3B	ENSG00000075420	chr3:171750000	60.55	55.404001
FNDC4	ENSG00000115226	chr2:27710000	10.08	9.308001
FNDC5	ENSG00000160097	Notinthiscell	0.0	1e-06
FNIP1	ENSG00000217128	chr5:131130000	5.33	4.906001
FNIP2	ENSG00000052795	chr4:159690000	4.88	4.524001
FNTA	ENSG00000168522	chr8:42910000	28.39	25.916001
FNTB	ENSG00000257365	chr14:65450000	5.32	4.884001
FOLH1	ENSG00000086205	chr11:49230000	0.11	0.108001
FOLR1	ENSG00000110195	Notinthiscell	0.24	0.216001
FOLR2	ENSG00000165457	Notinthiscell	0.0	1e-06
FOLR3	ENSG00000110203	Notinthiscell	0.0	1e-06
FOPNL	no_id	chr16:15980000	0.0	1e-06
FOS	ENSG00000170345	chr14:75740000	8.57	7.988001
FOSB	ENSG00000125740	chr19:45970000	2.95	2.572001
FOSL1	ENSG00000175592	chr11:65660000	42.37	38.802001
FOSL2	ENSG00000075426	chr2:28610000	19.88	18.214001
FOXA1	ENSG00000129514	chr14:38060000	0.35	0.314001
FOXA2	ENSG00000125798	Notinthiscell	0.0	1e-06
FOXA3	ENSG00000170608	Notinthiscell	0.0	1e-06
FOXB1	ENSG00000171956	Notinthiscell	0.0	1e-06
FOXC1	ENSG00000054598	FOXC1	3.04	2.630001
FOXC2	ENSG00000176692	chr16:86600000	18.52	16.950001
FOXD1	ENSG00000251493	Notinthiscell	0.0	1e-06
FOXD2	ENSG00000186564	FOXD2	0.01	0.018001
FOXD3	ENSG00000187140	FOXD3	0.0	1e-06
FOXE1	ENSG00000178919	Notinthiscell	0.0	1e-06
FOXF1	ENSG00000103241	chr16:86540000	0.29	0.260001
FOXF2	ENSG00000137273	Notinthiscell	0.0	1e-06
FOXG1	ENSG00000176165	Notinthiscell	0.04	0.040001
FOXH1	ENSG00000160973	Notinthiscell	0.28	0.248001
FOXI1	ENSG00000168269	Notinthiscell	0.0	1e-06
FOXJ1	ENSG00000129654	Notinthiscell	0.0	1e-06
FOXJ2	ENSG00000065970	chr12:8180000	2.03	1.738001
FOXJ3	ENSG00000198815	chr1:42800000	16.15	14.710001
FOXK1	ENSG00000164916	chr7:4720000	2.81	2.460001
FOXK2	ENSG00000141568	chr17:80470000	16.96	15.500001
FOXL1	ENSG00000176678	chr16:86610000	0.61	0.512001
FOXL2	ENSG00000183770	chr3:138660000	0.0	1e-06
FOXM1	ENSG00000111206	chr12:2980000	54.93	50.574001
FOXN1	ENSG00000109101	Notinthiscell	0.0	1e-06
FOXN2	ENSG00000170802	chr2:48540000	4.08	3.706001
FOXN3	ENSG00000053254	chr14:90080000	10.63	9.872001
FOXN4	ENSG00000139445	Notinthiscell	0.0	1e-06
FOXO1	ENSG00000150907	chr13:41240000	9.54	8.816001
