name	gene_id	bin	FPKM	expression
C1QL3	ENSG00000165985	Notinthiscell	0.05	0.016001
C1QL4	ENSG00000186897	chr12:49730000	0.0	1e-06
C1QTNF1	ENSG00000173918	chr17:77010000	0.18	0.106001
C1QTNF2	ENSG00000145861	chr5:159790000	0.0	1e-06
C1QTNF3	ENSG00000082196	Notinthiscell	0.0	1e-06
C1QTNF4	ENSG00000172247	Notinthiscell	0.14	0.074001
C1QTNF5	ENSG00000223953	Notinthiscell	0.0	1e-06
C1QTNF6	ENSG00000133466	chr22:37580000	4.52	6.122001
C1R	ENSG00000159403	chr12:7240000	0.53	0.454001
C1RL	ENSG00000139178	chr12:7260000	1.81	2.190001
C1S	ENSG00000182326	chr12:7160000	0.77	0.712001
C1orf101	no_id	chr1:244620000	0.0	1e-06
C1orf106	ENSG00000163362	chr1:200860000	21.5	29.586001
C1orf109	ENSG00000116922	chr1:38150000	17.11	23.550001
C1orf112	ENSG00000000460	chr1:169760000	0.24	0.152001
C1orf115	ENSG00000162817	chr1:220860000	0.07	0.028001
C1orf116	ENSG00000182795	chr1:207200000	41.76	55.432001
C1orf122	ENSG00000197982	chr1:38270000	6.87	9.476001
C1orf123	ENSG00000162384	chr1:53680000	11.97	16.420001
C1orf131	ENSG00000143633	chr1:231370000	10.87	14.972001
C1orf159	ENSG00000131591	chr1:1050000	2.19	2.762001
C1orf162	ENSG00000143110	Notinthiscell	0.17	0.100001
C1orf167	ENSG00000215910	Notinthiscell	0.0	1e-06
C1orf168	no_id	Notinthiscell	0.0	1e-06
C1orf174	ENSG00000198912	chr1:3810000	2.51	3.306001
C1orf194	ENSG00000179902	Notinthiscell	0.0	1e-06
C1orf198	ENSG00000119280	chr1:231000000	4.14	5.550001
C1orf21	ENSG00000116667	chr1:184350000	16.34	22.530001
C1orf210	ENSG00000253313	chr1:43750000	0.82	0.776001
C1orf226	ENSG00000239887	chr1:162340000	0.06	0.022001
C1orf228	no_id	chr1:45140000	0.0	1e-06
C1orf233	no_id	chr1:1530000	0.0	1e-06
C1orf27	no_id	chr1:186340000	0.0	1e-06
C1orf35	ENSG00000143793	chr1:228290000	5.69	7.796001
C1orf43	ENSG00000143612	chr1:154190000	33.16	44.840001
C1orf50	ENSG00000164008	chr1:43230000	3.46	4.596001
C1orf52	ENSG00000162642	chr1:85720000	29.85	41.000001
C1orf53	ENSG00000203724	chr1:197870000	0.0	1e-06
C1orf54	ENSG00000118292	Notinthiscell	9.35	12.842001
C1orf56	ENSG00000143443	chr1:151020000	2.04	2.544001
C1orf61	ENSG00000125462	Notinthiscell	0.01	0.002001
C1orf74	ENSG00000162757	chr1:209950000	20.16	27.708001
C2	no_id	Notinthiscell	0.0	1e-06
C20orf141	ENSG00000258713	Notinthiscell	0.0	1e-06
C20orf194	ENSG00000088854	chr20:3380000	1.97	2.436001
C20orf195	no_id	chr20:62180000	0.0	1e-06
C20orf196	ENSG00000171984	chr20:5730000	0.39	0.296001
C20orf197	ENSG00000176659	chr20:58630000	0.15	0.084001
C20orf24	ENSG00000101084	chr20:35230000	8.35	11.456001
C20orf27	ENSG00000101220	chr20:3740000	3.34	4.428001
C20orf96	ENSG00000196476	chr20:270000	0.98	0.992001
C21orf2	ENSG00000160226	chr21:45750000	0.81	0.762001
C21orf33	ENSG00000160221	chr21:45550000	22.03	30.168001
C21orf58	ENSG00000160298	chr21:47740000	0.11	0.050001
C21orf59	ENSG00000159079	chr21:33980000	23.87	32.538001
C21orf91	ENSG00000154642	chr21:19190000	11.65	16.012001
C22orf23	ENSG00000128346	chr22:38340000	22.34	30.494001
C22orf29	no_id	chr22:19840000	0.0	1e-06
C22orf34	ENSG00000188511	Notinthiscell	0.0	1e-06
C22orf39	ENSG00000242259	Notinthiscell	5.53	7.578001
C2CD2	ENSG00000157617	chr21:43370000	3.53	4.706001
C2CD2L	ENSG00000172375	chr11:118970000	8.55	11.736001
C2CD3	ENSG00000168014	chr11:73880000	2.21	2.810001
C2CD4A	ENSG00000198535	chr15:62350000	0.02	0.004001
C2CD4B	ENSG00000205502	Notinthiscell	0.04	0.012001
C2CD4C	ENSG00000183186	chr19:400000	0.63	0.564001
C2CD5	ENSG00000111731	chr12:22690000	12.88	17.628001
C2orf42	ENSG00000115998	chr2:70410000	3.6	4.814001
C2orf47	no_id	chr2:200820000	0.0	1e-06
C2orf49	ENSG00000135974	chr2:105950000	29.82	40.956001
C2orf50	ENSG00000150873	Notinthiscell	0.0	1e-06
C2orf54	ENSG00000172478	chr2:241830000	1.69	2.024001
C2orf68	ENSG00000168887	chr2:85830000	3.04	4.050001
C2orf69	ENSG00000178074	chr2:200770000	3.1	4.130001
C2orf70	ENSG00000173557	Notinthiscell	0.0	1e-06
C2orf73	ENSG00000177994	chr2:54550000	0.0	1e-06
C2orf74	ENSG00000237651	chr2:61370000	3.15	4.188001
C2orf76	ENSG00000186132	chr2:120120000	8.21	11.222001
C2orf88	ENSG00000187699	chr2:191000000	0.07	0.028001
C3	ENSG00000125730	chr19:6720000	2.52	3.336001
C3AR1	ENSG00000171860	chr12:8210000	0.2	0.120001
C3orf14	ENSG00000114405	chr3:62300000	8.96	12.348001
C3orf18	ENSG00000088543	chr3:50600000	0.21	0.130001
C3orf33	ENSG00000174928	chr3:155520000	0.73	0.670001
C3orf38	ENSG00000179021	chr3:88190000	5.28	7.252001
C3orf52	ENSG00000114529	chr3:111800000	3.07	4.088001
C3orf58	ENSG00000181744	chr3:143690000	5.71	7.820001
C3orf67	ENSG00000163689	chr3:59030000	0.52	0.438001
C3orf70	ENSG00000187068	chr3:184870000	0.0	1e-06
C3orf80	ENSG00000180044	Notinthiscell	0.05	0.016001
C4BPA	ENSG00000123838	Notinthiscell	0.0	1e-06
C4BPB	ENSG00000123843	Notinthiscell	0.0	1e-06
C4orf19	ENSG00000154274	chr4:37450000	0.29	0.202001
C4orf22	ENSG00000197826	Notinthiscell	0.0	1e-06
C4orf26	no_id	chr4:76480000	0.0	1e-06
C4orf3	ENSG00000164096	chr4:120220000	108.37	136.010001
C4orf32	no_id	chr4:113060000	0.0	1e-06
C4orf33	ENSG00000151470	chr4:130010000	1.52	1.752001
C4orf36	ENSG00000163633	chr4:87810000	2.13	2.690001
C4orf46	ENSG00000205208	chr4:159590000	2.94	3.890001
C4orf47	ENSG00000205129	chr4:186350000	2.34	3.046001
C4orf48	ENSG00000243449	chr4:2040000	0.33	0.240001
C5AR1	ENSG00000197405	Notinthiscell	0.03	0.006001
C5AR2	ENSG00000134830	Notinthiscell	0.02	0.004001
C5orf15	ENSG00000113583	chr5:133300000	9.34	12.826001
C5orf22	ENSG00000082213	chr5:31530000	19.29	26.434001
C5orf24	ENSG00000181904	chr5:134180000	12.88	17.628001
C5orf30	ENSG00000181751	chr5:102590000	1.43	1.644001
C5orf34	ENSG00000172244	chr5:43510000	0.61	0.544001
C5orf38	ENSG00000186493	chr5:2750000	2.75	3.634001
C5orf42	ENSG00000197603	chr5:37240000	6.9	9.524001
C5orf45	no_id	chr5:179280000	0.0	1e-06
C5orf46	ENSG00000178776	chr5:147280000	5.21	7.146001
C5orf49	ENSG00000215217	Notinthiscell	0.0	1e-06
C5orf51	ENSG00000205765	chr5:41900000	12.97	17.770001
C5orf58	ENSG00000234511	Notinthiscell	0.0	1e-06
C5orf63	ENSG00000164241	chr5:126400000	1.03	1.050001
C6orf1	no_id	chr6:34210000	0.0	1e-06
C6orf106	ENSG00000196821	chr6:34660000	34.1	45.772001
C6orf120	ENSG00000185127	chr6:170100000	5.4	7.410001
C6orf136	no_id	chr6:30610000	0.0	1e-06
C6orf141	ENSG00000197261	chr6:49510000	11.02	15.150001
C6orf15	no_id	chr6:31080000	0.0	1e-06
C6orf203	ENSG00000130349	chr6:107340000	19.85	27.320001
C6orf222	ENSG00000189325	Notinthiscell	0.09	0.038001
C6orf223	ENSG00000181577	chr6:43960000	0.04	0.012001
C6orf25	no_id	Notinthiscell	0.0	1e-06
C6orf47	no_id	chr6:31620000	0.0	1e-06
C6orf48	no_id	chr6:31800000	0.0	1e-06
C6orf52	ENSG00000137434	chr6:10690000	0.56	0.486001
C6orf62	ENSG00000112308	chr6:24710000	13.32	18.220001
C6orf89	ENSG00000198663	chr6:36830000	7.21	9.976001
C6orf99	ENSG00000203711	chr6:159290000	0.17	0.100001
C7	ENSG00000112936	Notinthiscell	0.0	1e-06
C7orf13	ENSG00000182648	chr7:156430000	0.1	0.044001
C7orf25	ENSG00000136197	chr7:42950000	0.48	0.404001
C7orf26	ENSG00000146576	chr7:6620000	3.26	4.330001
C7orf31	ENSG00000153790	chr7:25210000	0.14	0.074001
C7orf43	ENSG00000146826	chr7:99750000	1.05	1.076001
C7orf49	ENSG00000122783	chr7:134850000	8.04	10.988001
C7orf50	ENSG00000146540	chr7:1170000	45.07	59.678001
C7orf55	no_id	chr7:139020000	0.0	1e-06
C7orf55-LUC7L2	ENSG00000269955	chr7:139020000	3.72	5.010001
C7orf57	ENSG00000164746	chr7:48070000	1.39	1.576001
C7orf71	ENSG00000222004	Notinthiscell	0.06	0.022001
C8G	ENSG00000176919	Notinthiscell	0.0	1e-06
C8orf22	no_id	Notinthiscell	0.0	1e-06
C8orf31	no_id	Notinthiscell	0.0	1e-06
C8orf33	ENSG00000182307	chr8:146270000	10.12	13.840001
C8orf34	ENSG00000165084	chr8:69240000	0.13	0.066001
C8orf37	ENSG00000156172	chr8:96280000	0.32	0.232001
C8orf4	no_id	Notinthiscell	0.0	1e-06
C8orf44	ENSG00000213865	chr8:67570000	1.82	2.216001
C8orf46	ENSG00000169085	Notinthiscell	0.0	1e-06
C8orf48	ENSG00000164743	chr8:13420000	1.14	1.222001
C8orf58	ENSG00000241852	chr8:22450000	3.05	4.064001
C8orf59	ENSG00000176731	chr8:86130000	27.05	36.966001
C8orf76	ENSG00000189376	chr8:124250000	25.36	34.716001
C8orf82	ENSG00000213563	chr8:145750000	0.1	0.044001
C9orf114	no_id	chr9:131590000	0.0	1e-06
C9orf116	ENSG00000160345	chr9:138390000	0.1	0.044001
C9orf135	ENSG00000204711	Notinthiscell	0.0	1e-06
C9orf142	no_id	chr9:139880000	0.0	1e-06
C9orf16	ENSG00000171159	chr9:130920000	7.21	9.976001
C9orf3	ENSG00000148120	chr9:97480000	21.41	29.430001
C9orf40	ENSG00000135045	chr9:77560000	4.64	6.300001
C9orf43	ENSG00000157653	chr9:116170000	0.62	0.552001
C9orf64	ENSG00000165118	chr9:86570000	1.27	1.396001
C9orf69	no_id	chr9:139010000	0.0	1e-06
C9orf72	ENSG00000147894	chr9:27570000	4.54	6.146001
C9orf78	ENSG00000136819	chr9:132590000	68.12	87.622001
C9orf84	ENSG00000165181	Notinthiscell	0.61	0.544001
C9orf85	ENSG00000155621	chr9:74520000	46.74	61.662001
C9orf91	no_id	chr9:117370000	0.0	1e-06
CA1	ENSG00000133742	Notinthiscell	0.02	0.004001
CA10	ENSG00000154975	chr17:50230000	0.0	1e-06
CA11	ENSG00000063180	chr19:49140000	1.08	1.120001
CA12	ENSG00000074410	chr15:63670000	33.21	44.910001
CA13	ENSG00000185015	chr8:86150000	0.15	0.084001
CA2	ENSG00000104267	chr8:86370000	34.95	46.724001
CA3	ENSG00000164879	Notinthiscell	0.07	0.028001
CA4	ENSG00000167434	Notinthiscell	0.0	1e-06
CA5B	ENSG00000169239	chrX:15750000	3.06	4.080001
CA6	ENSG00000131686	chr1:9000000	0.0	1e-06
CA7	ENSG00000168748	Notinthiscell	0.0	1e-06
CA8	ENSG00000178538	Notinthiscell	0.0	1e-06
CA9	ENSG00000107159	chr9:35670000	0.4	0.308001
CAAP1	ENSG00000120159	chr9:26890000	25.7	35.172001
CAB39	ENSG00000135932	chr2:231570000	66.19	85.308001
CAB39L	ENSG00000102547	chr13:50010000	5.45	7.478001
CABIN1	no_id	chr22:24400000	0.0	1e-06
CABLES1	ENSG00000134508	Notinthiscell	2.19	2.762001
CABLES2	ENSG00000149679	chr20:60980000	1.6	1.876001
CABP1	ENSG00000157782	Notinthiscell	0.0	1e-06
CABP4	ENSG00000175544	Notinthiscell	0.0	1e-06
CABP5	ENSG00000105507	Notinthiscell	0.0	1e-06
CABYR	ENSG00000154040	chr18:21710000	2.24	2.858001
CACFD1	no_id	chr9:136320000	0.0	1e-06
CACNA1A	ENSG00000141837	chr19:13610000	0.0	1e-06
CACNA1B	ENSG00000148408	Notinthiscell	0.0	1e-06
CACNA1D	ENSG00000157388	Notinthiscell	0.04	0.012001
CACNA1E	ENSG00000198216	Notinthiscell	0.0	1e-06
CACNA1H	ENSG00000196557	Notinthiscell	0.0	1e-06
CACNA2D1	ENSG00000153956	chr7:82070000	1.82	2.216001
CACNA2D2	ENSG00000007402	Notinthiscell	0.16	0.090001
CACNA2D3	ENSG00000157445	Notinthiscell	0.12	0.054001
CACNA2D4	ENSG00000151062	Notinthiscell	0.06	0.022001
CACNB1	ENSG00000067191	chr17:37350000	0.11	0.050001
CACNB2	ENSG00000165995	Notinthiscell	0.38	0.282001
CACNB3	ENSG00000167535	chr12:49200000	9.8	13.402001
CACNB4	ENSG00000182389	chr2:152950000	0.14	0.074001
CACNG4	ENSG00000075461	chr17:64960000	0.12	0.054001
CACNG7	ENSG00000105605	Notinthiscell	0.0	1e-06
CACTIN	ENSG00000105298	chr19:3620000	5.25	7.224001
CACUL1	ENSG00000151893	chr10:120510000	10.1	13.830001
CACYBP	ENSG00000116161	chr1:174960000	40.5	53.884001
CAD	ENSG00000084774	chr2:27440000	6.5	8.962001
CADM1	ENSG00000182985	chr11:115370000	5.04	6.900001
CADM2	ENSG00000175161	chr3:85000000	0.0	1e-06
CADM3	ENSG00000162706	Notinthiscell	0.0	1e-06
CADM4	ENSG00000105767	chr19:44140000	7.88	10.788001
CADPS	ENSG00000163618	Notinthiscell	0.0	1e-06
CADPS2	ENSG00000081803	chr7:122520000	0.13	0.066001
CAGE1	ENSG00000164304	chr6:7380000	0.09	0.038001
CALB1	ENSG00000104327	chr8:91090000	0.59	0.520001
CALB2	no_id	chr16:71390000	0.0	1e-06
CALCA	ENSG00000110680	chr11:14990000	0.0	1e-06
CALCOCO1	ENSG00000012822	chr12:54120000	53.4	70.198001
CALCOCO2	ENSG00000136436	chr17:46900000	155.23	197.324001
CALCRL	ENSG00000064989	chr2:188310000	0.34	0.252001
CALD1	ENSG00000122786	chr7:134460000	90.38	113.164001
CALHM2	ENSG00000138172	chr10:105210000	0.7	0.636001
CALM1	ENSG00000198668	chr14:90860000	364.85	468.612001
CALM2	ENSG00000143933	chr2:47400000	991.3	1237.258001
CALM3	ENSG00000160014	chr19:47100000	62.98	82.082001
CALML3	ENSG00000178363	chr10:5560000	9.79	13.392001
CALML4	ENSG00000129007	chr15:68490000	4.82	6.554001
CALML5	ENSG00000178372	chr10:5540000	175.66	223.358001
CALN1	ENSG00000183166	Notinthiscell	0.0	1e-06
CALR	ENSG00000179218	chr19:13040000	485.04	588.040001
CALR3	ENSG00000269058	chr19:16600000	0.51	0.432001
CALU	ENSG00000128595	chr7:128370000	126.33	161.926001
CALY	ENSG00000130643	Notinthiscell	0.0	1e-06
CAMK1	ENSG00000134072	chr3:9810000	0.69	0.624001
CAMK1D	ENSG00000183049	chr10:12390000	5.74	7.852001
CAMK2A	ENSG00000070808	Notinthiscell	0.01	0.002001
CAMK2B	ENSG00000058404	Notinthiscell	0.37	0.276001
CAMK2D	ENSG00000145349	chr4:114680000	45.21	59.870001
CAMK2G	ENSG00000148660	chr10:75630000	9.64	13.188001
CAMK2N1	ENSG00000162545	chr1:20810000	74.68	95.572001
CAMK2N2	ENSG00000163888	chr3:183970000	0.0	1e-06
CAMK4	ENSG00000152495	chr5:110550000	0.06	0.022001
CAMKK1	ENSG00000004660	chr17:3790000	1.06	1.088001
CAMKK2	ENSG00000110931	chr12:121730000	7.15	9.908001
CAMKMT	ENSG00000143919	chr2:44580000	3.01	4.004001
CAMKV	ENSG00000164076	Notinthiscell	0.11	0.050001
CAMLG	ENSG00000164615	chr5:134070000	26.51	36.274001
CAMP	ENSG00000164047	chr3:48260000	0.09	0.038001
CAMSAP1	ENSG00000130559	chr9:138790000	5.17	7.090001
CAMSAP2	ENSG00000118200	chr1:200700000	56.15	74.278001
CAMSAP3	ENSG00000076826	chr19:7660000	7.41	10.204001
CAMTA1	ENSG00000171735	chr1:6840000	17.23	23.688001
CAMTA2	ENSG00000108509	chr17:4890000	41.37	54.896001
CAND1	ENSG00000111530	chr12:67660000	39.68	52.842001
CAND2	ENSG00000144712	chr3:12830000	0.09	0.038001
CANT1	ENSG00000171302	chr17:77000000	9.9	13.574001
CANX	no_id	chr5:179120000	0.0	1e-06
CAP1	ENSG00000131236	chr1:40500000	225.44	285.894001
CAP2	ENSG00000112186	chr6:17390000	6.49	8.930001
CAPG	ENSG00000042493	chr2:85640000	84.31	106.128001
CAPN1	ENSG00000014216	chr11:64940000	148.18	187.966001
CAPN10	ENSG00000142330	chr2:241520000	1.21	1.316001
CAPN13	ENSG00000162949	Notinthiscell	0.02	0.004001
CAPN15	no_id	chr16:570000	0.0	1e-06
CAPN2	ENSG00000162909	chr1:223880000	94.08	118.432001
CAPN3	ENSG00000092529	chr15:42650000	11.44	15.746001
CAPN5	ENSG00000149260	chr11:76770000	0.08	0.032001
CAPN7	ENSG00000131375	chr3:15240000	14.13	19.428001
CAPN8	ENSG00000203697	chr1:223850000	0.32	0.232001
CAPNS1	ENSG00000126247	chr19:36630000	174.06	221.332001
CAPNS2	ENSG00000256812	chr16:55600000	134.74	171.266001
CAPRIN1	ENSG00000135387	chr11:34070000	103.72	130.198001
CAPS	ENSG00000105519	chr19:5910000	1.26	1.378001
CAPS2	ENSG00000180881	chr12:75780000	0.81	0.762001
CAPZA1	ENSG00000116489	chr1:113160000	154.15	195.582001
CAPZA2	ENSG00000198898	chr7:116500000	95.34	119.746001
CAPZB	ENSG00000077549	chr1:19810000	113.55	143.246001
CARD10	ENSG00000100065	chr22:37910000	9.54	13.096001
CARD11	ENSG00000198286	chr7:3080000	0.47	0.390001
CARD14	ENSG00000141527	Notinthiscell	7.32	10.116001
CARD16	ENSG00000204397	chr11:104910000	0.64	0.574001
CARD17	ENSG00000255221	chr11:104970000	0.44	0.356001
CARD18	ENSG00000255501	chr11:105010000	45.81	60.364001
CARD6	ENSG00000132357	chr5:40840000	1.96	2.416001
CARD8	ENSG00000105483	Notinthiscell	2.3	2.974001
CARD9	ENSG00000187796	chr9:139260000	0.35	0.258001
CARF	ENSG00000138380	chr2:203770000	1.49	1.716001
CARHSP1	ENSG00000153048	chr16:8960000	8.18	11.174001
CARM1	ENSG00000142453	chr19:10980000	7.32	10.116001
CARNS1	ENSG00000172508	Notinthiscell	0.03	0.006001
CARS	no_id	chr11:3070000	0.0	1e-06
CARS2	ENSG00000134905	chr13:111350000	51.38	67.854001
CARTPT	ENSG00000164326	Notinthiscell	0.0	1e-06
CASC1	ENSG00000118307	Notinthiscell	0.3	0.212001
CASC10	ENSG00000204682	chr10:21780000	0.46	0.380001
CASC3	ENSG00000108349	chr17:38290000	25.97	35.488001
CASC4	ENSG00000166734	chr15:44580000	55.66	73.348001
CASC5	no_id	chr15:40880000	0.0	1e-06
CASD1	ENSG00000127995	chr7:94130000	0.52	0.438001
CASK	ENSG00000147044	chrX:41780000	11.17	15.406001
CASKIN1	ENSG00000167971	chr16:2240000	0.06	0.022001
CASKIN2	ENSG00000177303	chr17:73510000	1.83	2.246001
CASP1	ENSG00000137752	chr11:104900000	70.93	91.334001
CASP10	ENSG00000003400	chr2:202040000	1.68	2.004001
CASP12	ENSG00000204403	Notinthiscell	0.0	1e-06
CASP14	ENSG00000105141	chr19:15160000	255.1	318.116001
CASP2	ENSG00000106144	chr7:142980000	3.09	4.110001
CASP3	ENSG00000164305	chr4:185570000	16.71	23.080001
CASP6	ENSG00000138794	chr4:110620000	9.99	13.684001
CASP7	ENSG00000165806	chr10:115430000	1.82	2.216001
CASP8	ENSG00000064012	chr2:202090000	11.85	16.302001
CASP9	ENSG00000132906	chr1:15850000	1.36	1.536001
CASQ1	ENSG00000143318	chr1:160160000	0.0	1e-06
CASS4	ENSG00000087589	Notinthiscell	0.16	0.090001
CAST	ENSG00000153113	chr5:95990000	689.87	869.254001
CASZ1	ENSG00000130940	chr1:10850000	46.33	60.910001
CAT	ENSG00000121691	chr11:34460000	9.31	12.778001
CATSPERD	ENSG00000174898	chr19:5720000	0.03	0.006001
CATSPERG	ENSG00000099338	chr19:38820000	1.59	1.858001
CAV1	ENSG00000105974	chr7:116160000	365.38	470.340001
CAV2	ENSG00000105971	chr7:116130000	102.16	128.554001
CBFA2T2	ENSG00000078699	chr20:32070000	13.12	17.916001
CBFA2T3	ENSG00000129993	Notinthiscell	0.88	0.850001
CBFB	ENSG00000067955	chr16:67060000	49.37	65.472001
CBL	ENSG00000110395	chr11:119070000	2.06	2.572001
CBLB	ENSG00000114423	chr3:105580000	3.74	5.036001
CBLC	ENSG00000142273	chr19:45280000	7.94	10.874001
CBLL1	ENSG00000105879	chr7:107380000	29.16	40.072001
CBLN2	ENSG00000141668	Notinthiscell	0.0	1e-06
CBLN3	ENSG00000139899	chr14:24890000	0.18	0.106001
CBR1	ENSG00000159228	chr21:37440000	32.39	44.008001
CBR3	ENSG00000159231	chr21:37500000	0.0	1e-06
CBR4	ENSG00000145439	chr4:169930000	6.93	9.564001
CBS	ENSG00000160200	chr21:44490000	24.75	33.788001
CBX1	ENSG00000108468	chr17:46170000	15.91	21.882001
CBX2	ENSG00000173894	chr17:77750000	0.22	0.138001
CBX3	ENSG00000122565	chr7:26240000	142.68	180.554001
CBX4	ENSG00000141582	chr17:77810000	18.6	25.412001
CBX5	ENSG00000094916	chr12:54670000	13.91	19.100001
CBX6	ENSG00000183741	chr22:39260000	0.81	0.762001
CBX7	ENSG00000100307	chr22:39540000	1.38	1.564001
CBX8	ENSG00000141570	chr17:77770000	0.22	0.138001
CBY1	ENSG00000100211	chr22:39050000	12.28	16.830001
CC2D1A	ENSG00000132024	chr19:14010000	23.57	32.104001
CC2D1B	ENSG00000154222	chr1:52830000	5.26	7.230001
CC2D2A	ENSG00000048342	chr4:15470000	2.96	3.912001
CCAR1	ENSG00000060339	chr10:70480000	175.23	222.848001
CCAR2	ENSG00000158941	chr8:22460000	23.49	31.974001
CCBE1	ENSG00000183287	chr18:57360000	0.37	0.276001
CCDC102A	ENSG00000135736	chr16:57570000	0.29	0.202001
CCDC102B	ENSG00000150636	chr18:66380000	1.3	1.436001
CCDC103	no_id	chr17:42970000	0.0	1e-06
CCDC106	ENSG00000173581	chr19:56150000	1.21	1.316001
CCDC107	ENSG00000159884	chr9:35650000	6.18	8.528001
CCDC109B	no_id	chr4:110480000	0.0	1e-06
CCDC112	ENSG00000164221	chr5:114630000	14.73	20.124001
CCDC113	ENSG00000103021	chr16:58280000	6.07	8.386001
CCDC115	ENSG00000136710	chr2:131100000	5.98	8.228001
CCDC116	ENSG00000161180	Notinthiscell	0.0	1e-06
CCDC117	ENSG00000159873	chr22:29160000	18.89	25.798001
CCDC12	ENSG00000160799	chr3:47020000	26.17	35.798001
CCDC120	ENSG00000147144	chrX:48910000	1.81	2.190001
CCDC121	ENSG00000176714	chr2:27850000	0.5	0.422001
CCDC124	ENSG00000007080	chr19:18040000	36.9	49.286001
CCDC125	no_id	chr5:68620000	0.0	1e-06
CCDC126	ENSG00000169193	chr7:23630000	7.47	10.284001
CCDC127	ENSG00000164366	chr5:210000	5.81	7.938001
CCDC13	ENSG00000244607	Notinthiscell	0.91	0.896001
CCDC130	ENSG00000104957	chr19:13840000	11.18	15.410001
CCDC134	ENSG00000100147	chr22:42190000	0.27	0.186001
CCDC136	ENSG00000128596	chr7:128430000	0.19	0.112001
CCDC137	ENSG00000185298	chr17:79630000	10.8	14.874001
CCDC138	ENSG00000163006	chr2:109400000	5.21	7.146001
CCDC14	ENSG00000175455	chr3:123680000	11.7	16.078001
CCDC141	ENSG00000163492	Notinthiscell	0.0	1e-06
CCDC142	ENSG00000135637	chr2:74710000	0.38	0.282001
CCDC144A	ENSG00000170160	chr17:16590000	0.57	0.498001
CCDC144NL	ENSG00000205212	Notinthiscell	0.0	1e-06
CCDC146	ENSG00000135205	Notinthiscell	14.55	19.976001
CCDC149	ENSG00000181982	chr4:24980000	2.48	3.258001
CCDC15	ENSG00000149548	chr11:124820000	2.17	2.740001
CCDC150	ENSG00000144395	chr2:197500000	1.47	1.694001
CCDC151	ENSG00000198003	Notinthiscell	0.0	1e-06
CCDC152	ENSG00000198865	chr5:42750000	0.08	0.032001
CCDC153	ENSG00000248712	chr11:119060000	0.0	1e-06
CCDC155	ENSG00000161609	Notinthiscell	0.0	1e-06
CCDC157	ENSG00000187860	chr22:30750000	0.71	0.646001
CCDC159	ENSG00000183401	chr19:11450000	5.38	7.386001
CCDC160	ENSG00000203952	chrX:133370000	0.0	1e-06
CCDC167	ENSG00000198937	chr6:37460000	5.09	6.938001
CCDC169	ENSG00000242715	chr13:36870000	0.24	0.152001
CCDC169-SOHLH2	ENSG00000250709	chr13:36870000	0.0	1e-06
CCDC17	ENSG00000159588	chr1:46080000	1.01	1.024001
CCDC170	ENSG00000120262	chr6:151810000	0.02	0.004001
CCDC171	ENSG00000164989	chr9:15550000	1.96	2.416001
CCDC173	ENSG00000154479	chr2:170550000	0.03	0.006001
CCDC174	ENSG00000154781	chr3:14690000	60.55	79.080001
CCDC18	ENSG00000122483	chr1:93640000	3.46	4.596001
CCDC180	ENSG00000197816	chr9:100060000	0.31	0.222001
CCDC181	ENSG00000117477	Notinthiscell	0.22	0.138001
CCDC22	ENSG00000101997	chrX:49090000	4.97	6.790001
CCDC24	ENSG00000159214	chr1:44450000	1.6	1.876001
CCDC25	ENSG00000147419	chr8:27630000	51.87	68.440001
CCDC28A	ENSG00000024862	chr6:139090000	3.82	5.136001
CCDC28B	ENSG00000160050	chr1:32660000	0.56	0.486001
CCDC3	ENSG00000151468	chr10:13140000	0.04	0.012001
CCDC30	ENSG00000186409	chr1:43000000	2.07	2.590001
CCDC34	ENSG00000109881	chr11:27380000	2.33	3.028001
CCDC36	ENSG00000173421	chr3:49230000	0.32	0.232001
CCDC39	ENSG00000145075	Notinthiscell	0.07	0.028001
CCDC40	ENSG00000141519	chr17:78010000	1.38	1.564001
CCDC43	ENSG00000180329	chr17:42760000	21.31	29.248001
CCDC47	ENSG00000108588	chr17:61850000	115.23	145.692001
CCDC50	ENSG00000152492	chr3:191040000	79.13	100.816001
CCDC51	ENSG00000164051	chr3:48480000	9.39	12.910001
CCDC53	no_id	chr12:102450000	0.0	1e-06
CCDC57	ENSG00000176155	chr17:80170000	5.3	7.288001
CCDC58	ENSG00000160124	chr3:122100000	28.08	38.332001
CCDC59	ENSG00000133773	chr12:82750000	79.77	101.460001
CCDC6	ENSG00000108091	chr10:61660000	11.96	16.402001
CCDC60	ENSG00000183273	Notinthiscell	0.0	1e-06
CCDC61	ENSG00000104983	chr19:46490000	0.94	0.934001
CCDC65	ENSG00000139537	chr12:49290000	0.2	0.120001
CCDC66	ENSG00000180376	chr3:56590000	16.74	23.120001
CCDC67	no_id	Notinthiscell	0.0	1e-06
CCDC68	ENSG00000166510	chr18:52620000	0.61	0.544001
CCDC69	ENSG00000198624	chr5:150600000	3.14	4.178001
CCDC7	ENSG00000216937	chr10:32730000	2.16	2.722001
CCDC71	ENSG00000177352	chr3:49200000	4.84	6.574001
CCDC71L	ENSG00000253276	chr7:106300000	1.1	1.156001
CCDC77	ENSG00000120647	chr12:490000	3.52	4.686001
CCDC78	ENSG00000162004	Notinthiscell	2.09	2.616001
CCDC8	ENSG00000169515	chr19:46910000	0.33	0.240001
CCDC80	ENSG00000091986	chr3:112350000	70.65	90.918001
